29194427, HEMNES, Beds, 1375.0, SR 1595, true, https://www.ikea.com/sa/en/p/hemnes-bed-frame-with-4-storage-boxes-white-stain-s29194427/, false,         Bed frame with 4 storage boxes          140x200 cm, IKEA of Sweden/Carina Bengs, 0, 0, 154
89305446, PLATSA, Beds, 2600.5, SR 2880, true, https://www.ikea.com/sa/en/p/platsa-bed-frame-with-10-doors-white-s89305446/, false,         Bed frame with 10 doors          143x244x223 cm, IKEA of Sweden, 40, 43, 143
80017389, SANDVIKA, Beds, 295.0, No old price, true, https://www.ikea.com/sa/en/p/sandvika-guest-bed-80017389/, false,         Guest bed          80x190 cm, IKEA of Sweden, 0, 34, 80
39248608, NEIDEN, Beds, 399.0, No old price, true, https://www.ikea.com/sa/en/p/neiden-bed-frame-pine-birch-luroey-s39248608/, false,         Bed frame          140x200 cm, Jon Karlsson/IKEA of Sweden, 0, 0, 144
69323757, MINNEN, Beds, 395.0, No old price, true, https://www.ikea.com/sa/en/p/minnen-ext-bed-frame-with-slatted-bed-base-turquoise-s69323757/, false,         Ext bed frame with slatted bed base          80x200 cm, IKEA of Sweden/Tina Christensen, 0, 0, 85
79227755, SLÄKT, Beds, 375.0, No old price, true, https://www.ikea.com/sa/en/p/slaekt-bed-frame-with-slatted-bed-base-white-s79227755/, false,         Bed frame with slatted bed base          90x200 cm, IKEA of Sweden/Ebba Strandmark, 0, 0, 96
79247598, BJÖRKSNÄS, Beds, 2040.0, No old price, true, https://www.ikea.com/sa/en/p/bjoerksnaes-bed-frame-birch-leirsund-s79247598/, false,         Bed frame          140x200 cm, K Hagberg/M Hagberg/IKEA of Sweden, 0, 42, 160
10362963, SLÄKT, Beds, 425.0, No old price, true, https://www.ikea.com/sa/en/p/slaekt-pouffe-mattress-foldable-10362963/, false,         Pouffe/mattress foldable, Gustav Carlberg, 0, 0, 62
9241420, NORDLI, Beds, 2290.0, No old price, true, https://www.ikea.com/sa/en/p/nordli-bed-frame-w-storage-and-headboard-white-s09241420/, false,         Bed frame w storage and headboard          140x200 cm, Ola Wihlborg, 51, 16, 240
69241097, SONGESAND, Beds, 570.0, No old price, true, https://www.ikea.com/sa/en/p/songesand-bed-frame-with-2-storage-boxes-brown-s69241097/, false,         Bed frame with 2 storage boxes          140x200 cm, IKEA of Sweden, 64, 14, 153
39931609, MALM, Beds, 945.0, No old price, true, https://www.ikea.com/sa/en/p/malm-bed-frame-high-w-4-storage-boxes-white-s39931609/, false,         Bed frame high w 4 storage boxes          140x200 cm, IKEA of Sweden/Eva Lilja Löwenhielm, 59, 0, 156
60116960, LYCKSELE, Beds, 100.0, No old price, true, https://www.ikea.com/sa/en/p/lycksele-storage-box-2-seat-sofa-bed-black-60116960/, false,         Storage box 2-seat sofa-bed, IKEA of Sweden, 55, 21, 92
89019992, TARVA, Beds, 871.0, SR 940, true, https://www.ikea.com/sa/en/p/tarva-bed-frame-pine-leirsund-s89019992/, false,         Bed frame          140x200 cm, IKEA of Sweden/K Hagberg/M Hagberg, 0, 0, 148
30249546, HEMNES, Beds, 695.0, No old price, true, https://www.ikea.com/sa/en/p/hemnes-bed-frame-white-stain-30249546/, false,         Bed frame          90x200 cm, Carina Bengs, 0, 0, 104
89019572, HEMNES, Beds, 995.0, No old price, true, https://www.ikea.com/sa/en/p/hemnes-bed-frame-white-stain-loenset-s89019572/, false,         Bed frame          90x200 cm, Carina Bengs, 0, 0, 104
70305700, BUSUNGE, Beds, 795.0, No old price, true, https://www.ikea.com/sa/en/p/busunge-extendable-bed-white-70305700/, false,         Extendable bed          80x200 cm, Carl Öjerstam, 0, 0, 90
40433902, MARKERAD, Beds, 480.0, SR 800, true, https://www.ikea.com/sa/en/p/markerad-day-bed-frame-pine-40433902/, false,         Day-bed frame          80x200 cm, Virgil Abloh, 0, 20, 80
79129986, GJÖRA, Beds, 1640.0, No old price, true, https://www.ikea.com/sa/en/p/gjoera-bed-frame-birch-leirsund-s79129986/, false,         Bed frame          140x200 cm, Monika Mulder/IKEA of Sweden, 0, 0, 154
360484, UTÅKER, Beds, 695.0, No old price, true, https://www.ikea.com/sa/en/p/utaker-stackable-bed-pine-00360484/, false,         Stackable bed          80x200 cm, Henrik Preutz, 0, 2, 83
39216754, FRIHETEN, Beds, 1846.0, SR 1995, true, https://www.ikea.com/sa/en/p/friheten-corner-sofa-bed-with-storage-skiftebo-dark-grey-s39216754/, false,         Corner sofa-bed with storage, IKEA of Sweden, 151, 0, 66
10448325, VITVAL, Beds, 295.0, No old price, true, https://www.ikea.com/sa/en/p/vitval-underbed-white-10448325/, false,         Underbed          90x200 cm, Tord Björklund, 0, 20, 90
30160209, LURÖY, Beds, 100.0, No old price, true, https://www.ikea.com/sa/en/p/luroey-slatted-bed-base-30160209/, false,         Slatted bed base          80x200 cm, IKEA of Sweden, 0, 4, 80
29188822, HEMNES, Beds, 1145.0, No old price, true, https://www.ikea.com/sa/en/p/hemnes-bed-frame-with-2-storage-boxes-white-stain-luroey-s29188822/, false,         Bed frame with 2 storage boxes          90x200 cm, IKEA of Sweden/Carina Bengs, 0, 0, 104
60372276, HEMNES, Beds, 1495.0, No old price, true, https://www.ikea.com/sa/en/p/hemnes-day-bed-frame-with-3-drawers-grey-60372276/, false,         Day-bed frame with 3 drawers          80x200 cm, Carina Bengs, 70, 18, 89
19009562, MALM, Beds, 545.0, No old price, true, https://www.ikea.com/sa/en/p/malm-bed-frame-high-white-luroey-s19009562/, false,         Bed frame high          90x200 cm, IKEA of Sweden/Eva Lilja Löwenhielm, 0, 0, 105
99239451, SLÄKT, Beds, 620.0, No old price, true, https://www.ikea.com/sa/en/p/slaekt-underbed-with-storage-white-s99239451/, false,         Underbed with storage          90x200 cm, Ebba Strandmark/IKEA of Sweden, 57, 45, 95
19268763, STUVA, Beds, 1725.0, No old price, true, https://www.ikea.com/sa/en/p/stuva-loft-bed-combo-w-2-shlvs-3-shlvs-white-s19268763/, false,         Loft bed combo w 2 shlvs/3 shlvs          207x99x182 cm, IKEA of Sweden/Ebba Strandmark, 0, 0, 182
50340163, NYHAMN, Beds, 450.0, No old price, true, https://www.ikea.com/sa/en/p/nyhamn-foam-mattress-firm-50340163/, false,         Foam mattress          140x200 cm, IKEA of Sweden/L Hilland, 0, 0, 140
29291956, SLÄKT, Beds, 1395.0, No old price, true, https://www.ikea.com/sa/en/p/slaekt-bed-frame-w-storage-slatted-bedbase-white-s29291956/, false,         Bed frame w storage+slatted bedbase          90x200 cm, IKEA of Sweden/Ebba Strandmark, 57, 14, 96
49046068, SUNDVIK, Beds, 849.0, No old price, true, https://www.ikea.com/sa/en/p/sundvik-ext-bed-frame-with-slatted-bed-base-white-s49046068/, false,         Ext bed frame with slatted bed base          80x200 cm, IKEA of Sweden, 0, 0, 80
20404806, MALM, Beds, 1595.0, No old price, true, https://www.ikea.com/sa/en/p/malm-ottoman-bed-white-20404806/, false,         Ottoman bed          160x200 cm, Eva Lilja Löwenhielm, 0, 0, 175
9186126, HEMNES, Beds, 2185.0, No old price, true, https://www.ikea.com/sa/en/p/hemnes-day-bed-w-3-drawers-2-mattresses-white-husvika-firm-s09186126/, false,         Day-bed w 3 drawers/2 mattresses          80x200 cm, Carina Bengs/IKEA of Sweden, 70, 18, 89
102452, MYDAL, Beds, 795.0, No old price, true, https://www.ikea.com/sa/en/p/mydal-bunk-bed-frame-pine-00102452/, false,         Bunk bed frame          90x200 cm, IKEA of Sweden, 0, 0, 157
40349847, NORDLI, Beds, 1595.0, No old price, true, https://www.ikea.com/sa/en/p/nordli-bed-frame-with-storage-white-40349847/, false,         Bed frame with storage          140x200 cm, Ola Wihlborg, 51, 16, 140
89302914, PLATSA, Beds, 2307.0, SR 2560, true, https://www.ikea.com/sa/en/p/platsa-bed-frame-with-10-drawers-white-fonnes-s89302914/, false,         Bed frame with 10 drawers          140x244x103 cm, IKEA of Sweden, 40, 43, 140
10453086, PLATSA, Beds, 1195.0, No old price, true, https://www.ikea.com/sa/en/p/platsa-bed-frame-with-storage-white-10453086/, false,         Bed frame with storage          140x200 cm, IKEA of Sweden, 40, 43, 140
9324284, PLATSA, Beds, 3339.0, SR 3760, true, https://www.ikea.com/sa/en/p/platsa-bed-frame-with-6-doors-12-drawers-white-fonnes-s09324284/, false,         Bed frame with 6 doors+12 drawers          140x244x203 cm, Ola Wihlborg/IKEA of Sweden, 40, 43, 140
90229017, BUSUNGE, Beds, 795.0, No old price, true, https://www.ikea.com/sa/en/p/busunge-extendable-bed-light-pink-90229017/, false,         Extendable bed          80x200 cm, Carl Öjerstam, 0, 0, 90
80341496, NYHAMN, Beds, 600.0, No old price, true, https://www.ikea.com/sa/en/p/nyhamn-pocket-sprung-mattress-firm-80341496/, false,         Pocket sprung mattress          140x200 cm, IKEA of Sweden/L Hilland, 0, 0, 140
228705, BRIMNES, Beds, 1095.0, No old price, true, https://www.ikea.com/sa/en/p/brimnes-day-bed-frame-with-2-drawers-white-00228705/, false,         Day-bed frame with 2 drawers          80x200 cm, K Hagberg/M Hagberg, 53, 21, 86
29241160, SONGESAND, Beds, 1245.0, No old price, true, https://www.ikea.com/sa/en/p/songesand-bed-frame-with-4-storage-boxes-brown-loenset-s29241160/, false,         Bed frame with 4 storage boxes          140x200 cm, IKEA of Sweden, 64, 14, 153
89386070, SLÄKT, Beds, 1260.0, No old price, true, https://www.ikea.com/sa/en/p/slaekt-bed-frame-with-3-storage-boxes-white-s89386070/, false,         Bed frame with 3 storage boxes          90x200 cm, Ebba Strandmark/IKEA of Sweden, 53, 35, 96
99302918, PLATSA, Beds, 1767.0, SR 1885, true, https://www.ikea.com/sa/en/p/platsa-bed-frame-with-2-drawers-white-fonnes-s99302918/, false,         Bed frame with 2 drawers          142x244x103 cm, IKEA of Sweden, 40, 43, 141
60433901, MARKERAD, Beds, 267.0, SR 445, true, https://www.ikea.com/sa/en/p/markerad-cover-for-day-bed-beige-60433901/, false,         Cover for day-bed          80x200 cm, Virgil Abloh, 0, 0, 80
39227837, UTÅKER, Beds, 1285.0, No old price, true, https://www.ikea.com/sa/en/p/utaker-stackable-bed-with-2-mattresses-pine-moshult-firm-s39227837/, false,         Stackable bed with 2 mattresses          80x200 cm, IKEA of Sweden/Henrik Preutz, 0, 2, 83
39041660, SUNDVIK, Beds, 849.0, No old price, true, https://www.ikea.com/sa/en/p/sundvik-ext-bed-frame-with-slatted-bed-base-grey-brown-s39041660/, false,         Ext bed frame with slatted bed base          80x200 cm, IKEA of Sweden, 0, 0, 80
59302915, PLATSA, Beds, 2905.0, SR 3265, true, https://www.ikea.com/sa/en/p/platsa-bed-frame-with-4-doors-6-drawers-white-fonnes-ridabu-s59302915/, false,         Bed frame with 4 doors+6 drawers          140x200x223 cm, IKEA of Sweden, 40, 43, 141
9149879, VALLENTUNA, Beds, 1160.0, SR 1450, true, https://www.ikea.com/sa/en/p/vallentuna-sofa-bed-module-hillared-dark-grey-s09149879/, false,         Sofa-bed module, Fredriksson/L Löwenhielm/Hilland, 100, 45, 80
19287530, DELAKTIG, Beds, 1400.0, No old price, true, https://www.ikea.com/sa/en/p/delaktig-bed-frame-aluminium-s19287530/, false,         Bed frame          160x200 cm, IKEA of Sweden/Tom Dixon, 0, 29, 164
19326428, SLÄKT, Beds, 520.0, No old price, false, https://www.ikea.com/sa/en/p/slaekt-ext-bed-frame-with-slatted-bed-base-white-s19326428/, false,         Ext bed frame with slatted bed base          80x200 cm, Ebba Strandmark/IKEA of Sweden, 0, 0, 91
80332468, SUFFLETT, Beds, 85.0, No old price, true, https://www.ikea.com/sa/en/p/sufflett-bed-tent-pink-80332468/, false,         Bed tent          70/80/90, IKEA of Sweden, 0, 0, 80
90338403, LÖVA, Beds, 55.0, No old price, true, https://www.ikea.com/sa/en/p/loeva-bed-canopy-green-90338403/, false,         Bed canopy, A Huldén/S Dahlman, 0, 0, 90
69304829, MARKERAD, Beds, 1092.0, SR 1590, true, https://www.ikea.com/sa/en/p/markerad-day-bed-s69304829/, false,         Day-bed          80x200 cm, IKEA of Sweden/Virgil Abloh, 0, 0, 80
99302975, PLATSA, Beds, 2163.5, SR 2360, true, https://www.ikea.com/sa/en/p/platsa-bed-frame-with-2-door-3-drawers-white-fonnes-s99302975/, false,         Bed frame with 2 door+3 drawers          142x244x163 cm, IKEA of Sweden, 40, 43, 141
89275265, STUVA / FÖLJA, Beds, 1915.0, No old price, true, https://www.ikea.com/sa/en/p/stuva-foelja-loft-bed-combo-w-2-drawer-2-doors-white-s89275265/, false,         Loft bed combo w 2 drawer/2 doors          207x99x182 cm, IKEA of Sweden/Ebba Strandmark, 0, 0, 182
79253259, STUVA / FRITIDS, Beds, 1990.0, No old price, true, https://www.ikea.com/sa/en/p/stuva-fritids-loft-bed-combo-w-3-drawers-2-doors-white-white-s79253259/, false,         Loft bed combo w 3 drawers/2 doors          207x99x182 cm, Ebba Strandmark/IKEA of Sweden, 0, 0, 182
9302913, PLATSA, Beds, 1611.0, SR 1715, true, https://www.ikea.com/sa/en/p/platsa-bed-frame-with-4-drawers-white-fonnes-s09302913/, false,         Bed frame with 4 drawers          142x244x43 cm, IKEA of Sweden, 40, 42, 141
19129932, BRIMNES, Beds, 1795.0, No old price, true, https://www.ikea.com/sa/en/p/brimnes-day-bed-w-2-drawers-2-mattresses-white-malfors-medium-firm-s19129932/, false,         Day-bed w 2 drawers/2 mattresses          80x200 cm, IKEA of Sweden/K Hagberg/M Hagberg, 53, 21, 86
80362974, SLÄKT, Beds, 295.0, No old price, true, https://www.ikea.com/sa/en/p/slaekt-storage-box-with-castors-80362974/, false,         Storage box with castors          62x62x35 cm, Ebba Strandmark, 53, 35, 62
19302917, PLATSA, Beds, 2210.0, SR 2395, true, https://www.ikea.com/sa/en/p/platsa-bed-frame-with-storage-white-s19302917/, false,         Bed frame with storage          140x244x223 cm, IKEA of Sweden, 40, 43, 140
40299687, BURFJORD, Beds, 40.0, SR 50/4 pack, true, https://www.ikea.com/sa/en/p/burfjord-leg-oak-40299687/, false,         Leg          10 cm, Ola Wihlborg, 55, 0, 55
